addr,category,context,id1,name,rank,x,y
서울특별시 강동구 성내동 449-13,"여행,명소,동물원","실내동물원,닥터피쉬,동물체험,깨끗한,바람개비",67583959,애니멀 뮤지엄 더쥬,1,37.5225577,127.1336905
서울특별시 강동구 둔촌동 산86,"여행,명소,테마공원","생태공원,천문대,산책로,화려한,나들이",13209410,일자산허브천문공원,2,37.5372715,127.1533951
서울특별시 강동구 성내동 157-8,"여행,명소,거리,골목","벽화마을,벽화거리,산책,서정적인,데이트",36631477,강풀만화거리,3,37.5356027,127.1300667
서울특별시 강북구 번동 산28-6,"여행,명소,도시,테마공원","생태공원,산책로,전망대,편안한,단풍구경",13293207,북서울꿈의숲,1,37.6233355,127.0407344
서울특별시 강북구 우이동 80,"여행,명소,근린공원","둘레길,국립공원,산책로,호젓한,힐링",18619047,솔밭근린공원,2,37.652331,127.0116241
서울특별시 강동구 길동 476,"여행,명소,자연,생태공원","생태공원,반딧불,산책로,깨끗한,나들이",11622380,길동자연생태공원,4,37.5403935,127.1547791
서울특별시 강동구 암사동 659-1,"여행,명소,시민공원","시민공원,자전거대여,산책로,나들이,인라인",13416918,광나루 한강공원,5,37.5583387,127.1245699
서울특별시 강북구 우이동,"여행,명소,계곡","계곡,닭백숙,공원,깨끗한,등산",13491507,우이동계곡,3,37.6728654,127.0047272
서울특별시 강북구 번동 산28-6,"문화,예술,갤러리,화랑","미술관,공연,숨은,재미있는,체험학습",13528847,북서울꿈의숲상상톡톡미술관,4,37.6224924,127.0412714
서울특별시 강북구 수유동 산9-1,"여행,명소,기념물",,18616923,4.19학생혁명기념탑,5,37.6485404,127.0068985
서울특별시 강동구 고덕동 402-6,"여행,명소,박물관","박물관,패밀리레스토랑,테마파크,재미있는,드라이브",36797808,브이센터,6,37.5655187,127.1476957
서울특별시 관악구 신림동,"여행,명소,먹자거리","백순대,순대볶음,돼지곱창,친절하고,데이트",34604725,원조민속순대타운,1,37.4833177,126.928774
서울특별시 관악구 봉천동 228,"여행,명소,도시,테마공원","전통혼례,둘레길,산책로,평화로운,등산",13490937,낙성대공원,2,37.4713728,126.9603009
부산광역시 강서구 대저2동,"여행,명소,자연,생태공원","생태공원,벚꽃길,벚꽃명소,화사한,나들이",13470998,맥도생태공원,1,35.1507174,128.9553775
서울특별시 강북구 수유동 535-221,"여행,명소,거리,골목",,1040252319,419카페거리,6,37.6440336,127.0042049
서울특별시 금천구 독산동 산118-4,"지역명소,도시,테마공원","생태공원,산책로,단풍,활기찬,나들이",18982380,금천체육공원,1,37.468164,126.9086809
서울특별시 강동구 암사동 139-2,"여행,명소,유적지,사적지","선사유적지,체험학습,박물관,재미있는,유물",11784391,서울 암사동 유적,7,37.5606377,127.1303479
서울특별시 강동구 상일동 477,"문화,예술,공연장","뮤지컬,공연,샤브샤브,재미있는,데이트",19452036,강동아트센터,8,37.5510795,127.1576349
서울특별시 관악구 남현동 1059-13,"문화,예술,미술관","미술관,박물관,한지,고풍스러운,데이트",11726634,서울시립남서울미술관,3,37.4760645,126.9795205
서울특별시 관악구 대학동 203,"여행,명소,도시,테마공원","공원,등산,호수,깨끗한,둘레길",19589084,관악산호수공원,4,37.4583609,126.9473408
서울특별시 광진구 자양동 704-1,"여행,명소,시민공원","시민공원,눈썰매장,치킨,화려한,드라이브",13416890,뚝섬한강공원,1,37.5294517,127.0706769
서울특별시 강남구 삼성동 159,"문화,예술,컨벤션센터","박람회,아쿠아리움,인테리어소품,화려한,직업체험",11576171,코엑스,1,37.511662,127.0594274
서울특별시 강남구 신사동,"여행,명소,거리,골목","핫플레이스,치킨,햄버거,세련된,디저트카페",13491811,가로수길,2,37.5196922,127.0230886
부산광역시 강서구 대저1동 2314-11,"여행,명소,자연,생태공원","생태공원,유채꽃밭,벚꽃구경,화사한,사진찍기",21568278,대저생태공원,2,35.2040962,128.9821461
부산광역시 강서구 천성동 산6-98,"여행,명소,섬","해저터널,둘레길,섬,조그마한,등산",13491253,가덕도,3,35.0366149,128.827403
부산광역시 강서구 명지동,"여행,명소,근린공원",,1358030790,울림공원,4,35.1019786,128.9272499
서울특별시 강북구 우이동,"여행,명소,국립공원","둘레길,산책로,백숙,편안한,등산",13506761,북한산둘레길,7,37.6681004,127.0111224
서울특별시 강북구 번동 산12,"여행,명소,근린공원",,18606502,오동근린공원,8,37.6327957,127.0317268
서울특별시 구로구 항동 222-16,"여행,명소,식물원,수목원","수목원,철길,산책길,조그마한,사진찍기",32581850,푸른수목원,1,37.4830289,126.8240699
서울특별시 구로구 신도림동 692,"문화,예술,공연장","뮤지컬,공연,연극,웅장한,데이트",20152049,디큐브아트센터,2,37.5086467,126.8891862
서울특별시 금천구 시흥동 산93-1,"자연명소,휴양림,산림욕장",,1641854858,호암산 잣나무 산림욕장,2,37.4505409,126.9248943
서울특별시 금천구 독산동 295-10,"여행,명소,테마파크",,1254251005,쥬라리움 금천점,3,37.4706228,126.8956736
충청북도 충주시 칠금동,"여행,명소,문화재","국립공원,경치,산책로,조그마한,섬",11540133,탄금대,6,36.9889179,127.8982624
충청북도 충주시 지현동,"여행,명소,문화거리",,38720216,사과나무이야기길,15,36.9655026,127.9322462
충청북도 충주시 중앙탑면 탑평리 3,"여행,명소,도시,테마공원","술박물관,생태공원,산책길,웅장한,경치",19699930,중앙탑사적공원,5,37.0164333,127.8664249
충청북도 충주시 중앙탑면 장천리 412-2,"여행,명소,체험여행",,19828465,목계솔밭,4,37.074504,127.880423
충청북도 충주시 엄정면 율능리 583-2,"여행,명소,식물원,수목원",,1120299159,우림정원,20,37.0791147,127.9036904
충청북도 충주시 앙성면 조천리 412,"여행,명소,섬","오토캠핑,섬,갈대밭,편안한,드라이브",20327269,비내섬,2,37.1089902,127.8153848
충청북도 충주시 앙성면 돈산리 11-5,"여행,명소,박물관",,1381703370,오대호아트팩토리,13,37.0945447,127.7941822
충청북도 충주시 수안보면 온천리 210-2,"여행,명소,관람,체험",,1780757130,충주 수안보 족욕체험장,18,36.8460603,127.9893462
충청북도 충주시 살미면 내사리 268-7,"여행,명소,박물관","박물관,글램핑,캠핑,엔티크한,체험관",36437503,충주커피박물관,14,36.9045459,128.0145503
충청북도 충주시 산척면 명서리,"여행,명소,유원지","캠핑,유원지,꺽지,깨끗한,경치",13491404,삼탄유원지,10,37.0701542,128.0301742
충청북도 충주시 목행동 679-1,"여행,명소,식물원,수목원",,1683127441,충주식물원,16,37.008836,127.915593
충청북도 충주시 목벌동 319,"여행,명소,관람,체험",,1309292515,활옥동굴,1,36.9615478,128.006731
충청북도 충주시 동량면 함암리 361,"여행,명소,호수,연못,저수지","유람선,호수,패러글라이딩,깨끗한,야간산행",11491846,충주호,7,36.9554673,128.0452659
충청북도 충주시 동량면 조동리 45,"여행,명소,체험,홍보관",,94110890,충주다목적댐 물 문화관,17,37.0045052,127.9970401
충청북도 충주시 동량면 용교리 6-4,"여행,명소,체험,홍보관","체험학습,박물관,실내동물원,재미있는,체험관",13119244,충주자연생태체험관,19,37.0253837,127.9516156
충청북도 충주시 노은면 문성리 119-9,"여행,명소,체험여행","힐링,자연식,도서관,아담한,휴양림",33152184,깊은산속옹달샘,3,37.0251565,127.7524708
충청북도 충주시 금릉동 601,"여행,명소,테마파크",,1059644060,충주라이트월드,8,36.989149,127.9064816
충청북도 충주시 금릉동 601,"여행,명소,테마공원","사과축제,야시장,박물관,화려한,가을축제",20373587,충주세계무술공원,11,36.9890159,127.906342
충청북도 충주시 금릉동 601,"여행,명소,박물관","공원,술박물관,미로,재미있는,체험관",20360020,세계무술박물관,12,36.9885419,127.907791
충청북도 충주시 금릉동 533,"여행,명소,테마파크","키즈카페,놀이동산,실내놀이터,재미있는,휴식",37797008,충주라바랜드,9,36.9898045,127.9076947
충청북도 청주시 흥덕구 문암동 122-2,"여행,명소,자연,생태공원","생태공원,캠핑,바베큐장,깨끗한,나들이",13418967,문암생태공원,4,36.6743951,127.447778
충청북도 청주시 흥덕구 강내면 학천리 175,"여행,명소,박물관","박물관,눈썰매장,눈썰매,신비한,동물체험",11621198,한국잠사박물관,15,36.6388723,127.3818034
충청북도 청주시 청원구 정북동 351-1,"여행,명소,성곽명","드라이브,일몰,사진찍기,성곽,야경",20054897,정북동 토성,5,36.6888929,127.4554375
충청북도 청주시 청원구 오창읍 양청리 792-4,"여행,명소,온천,스파","키즈카페,파도풀,워터파크,휴식,온천",37932909,오창온천 로하스파,18,36.7142263,127.429
충청북도 청주시 청원구 내수읍 형동리 428-2,"문화,예술,갤러리,화랑","미술관,공원,경치,고즈넉한,촬영지",11797270,운보의 집,13,36.6921607,127.565154
충청북도 청주시 청원구 내수읍 초정리 334-24,"숙박,호텔","노천온천,힐링,바베큐장,쾌적한,삼겹살",17805182,초정약수세종스파텔,17,36.7191801,127.5985275
충청북도 청주시 청원구 내수읍 세교리 128-4,"여행,명소,관람,체험",,1687606975,다래목장,6,36.7127462,127.5687457
충청북도 청주시 청원구 내덕2동 201-31,"여행,명소,체험여행","실내놀이터,박람회,키즈카페,재미있는,직업체험",12868344,청주에듀피아,12,36.6560987,127.4922875
충청북도 청주시 상당구 용담동 290,"여행,명소,호수,연못,저수지",,1844737700,명암저수지,19,36.6411487,127.5112625
충청북도 청주시 상당구 용담.명암.산성동,"여행,명소,성곽명","등산,단풍구경,생태공원,호젓한,산책길",13491440,상당산성,8,36.661732,127.5399
충청북도 청주시 상당구 수동 81-35,"여행,명소,촬영장소","벽화마을,공갈빵,카페,아기자기,촬영지",21037629,드라마제빵왕김탁구팔봉제빵촬영지,16,36.6473359,127.4940524
충청북도 청주시 상당구 수동 81-12,"여행,명소,체험마을","벽화마을,야경,치즈빙수,아늑한,사진찍기",13508215,수암골,1,36.647334,127.4950614
충청북도 청주시 상당구 미원면 운암리 산61-2,"자연명소,휴양림,산림욕장","휴양림,물놀이장,산림욕장,편안한,등산",11491040,옥화자연휴양림,7,36.5992241,127.6942796
충청북도 청주시 상당구 미원면 운암리 184-2,"여행,명소,지역명소",,1935863487,청석굴,3,36.6129264,127.6860048
충청북도 청주시 상당구 미원면 미원리 20,"여행,명소,식물원,수목원","수목원,식물원,산책로,조그마한,등산",11626147,미동산수목원,14,36.6260524,127.6656324
충청북도 청주시 상당구 문의면 신대리 산26-1,"여행,명소,지역명소","단풍구경,도시락,산책로,호젓한,산책길",13118260,청남대,2,36.4652855,127.4948685
충청북도 청주시 상당구 문의면 문산리 산6-1,"여행,명소,체험마을","미술관,드라이브,박물관,고즈넉한,경치",12284284,문의문화재단지,9,36.5087325,127.4939746
충청북도 청주시 상당구 문의면 가호리,"여행,명소,호수,연못,저수지","호수,드라이브,둘레길,화려한,억새밭",11491821,대청호,11,36.4087454,127.5049779
충청북도 청주시 상당구 명암동 40,"여행,명소,동물원","실내동물원,박물관,산책로,화려한,등산",13475102,청주랜드동물원,10,36.6522154,127.5217875
충청북도 청주시 상당구 남일면 신송리,"여행,명소,강,하천","벚꽃길,벚꽃명소,벚꽃구경,사진찍기,스케이트장",13491339,무심천,20,36.580348,127.503458
충청북도 진천군 초평면 화산리 산51-9,"여행,명소,전망대",,1222634502,한반도지형전망공원,3,36.8107973,127.52584
충청북도 진천군 초평면 화산리,"여행,명소,문화재","저수지,폭포,둘레길,신비한,등산",19822617,진천농다리,1,36.8260344,127.4933285
충청북도 진천군 초평면 화산리,"여행,명소,호수,연못,저수지","저수지,붕어찜,둘레길,깨끗한,경치",17832315,초평저수지,2,36.8180026,127.5196276
충청북도 진천군 초평면 영구리 산30,"여행,명소,산,고개","등산,산행,계곡,돌탑,전망대",19877378,두타산,6,36.8291855,127.5783092
충청북도 진천군 진천읍 장관리 710,"여행,명소,박물관","박물관,생태공원,유적지,웅장한,나들이",11785255,진천종박물관,7,36.8707279,127.4137431
충청북도 진천군 진천읍 장관리 697-4,"여행,명소,테마공원",,17757150,진천역사테마공원,12,36.8695365,127.4130374
충청북도 진천군 진천읍 장관리 357,"여행,명소,박물관",,1422468007,진천화폐박물관,15,36.8715054,127.4325988
충청북도 진천군 진천읍 연곡리 34-1,"여행,명소,자연,생태공원",,1805108915,만뢰산자연생태공원,9,36.8497576,127.3678212
충청북도 진천군 진천읍 연곡리,"여행,명소,계곡","계곡,캠핑,다슬기,깨끗한,나들이",13496675,연곡계곡,4,36.8430871,127.3560803
충청북도 진천군 진천읍 신정리,"여행,명소,자연공원",,37198431,걸미산녹색나눔숲,6,36.8548899,127.4504316
충청북도 진천군 진천읍 상계리,"여행,명소,문화재","유적지,유물,등산",13345241,김유신 탄생지,16,36.8403311,127.3773988
충청북도 진천군 진천읍 교성리,"여행,명소,근린공원",,20440264,화랑공원,19,36.8496337,127.4421201
충청북도 진천군 진천읍 건송리,"여행,명소,호수,연못,저수지","저수지,빙어낚시,붕어찜,깨끗한,드라이브",13490931,백곡저수지,5,36.8644787,127.4001503
충청북도 진천군 이월면 미잠리 306-1,"문화,예술,갤러리,화랑","미술관,미로",13522451,이원아트빌리지,14,36.9382056,127.4614299
충청북도 진천군 백곡면 사송리 73,"여행,명소,관람,체험","수영장,체험관,산책",33012319,물안뜰체험관,13,36.88054,127.3811876
충청북도 진천군 백곡면 명암리 산34-1,"자연명소,휴양림,산림욕장","휴양림,물놀이장,바베큐장,산행,단풍",36885958,생거진천자연휴양림,8,36.9255071,127.3903919
충청북도 진천군 문백면 옥성리 563,"여행,명소,관람,체험","박물관,놀이동산,도시락,나들이",17759794,마차박물관체험마을,10,36.7794049,127.442014
충청북도 진천군 문백면 봉죽리 562,"여행,명소,문화,유적","유물,유적지,숨어있는",20103067,정송강사,20,36.7985199,127.4097887
충청북도 진천군 문백면 구곡리 135,"문화,예술,전시관","공연,나들이",17832849,농다리전시관,18,36.8292083,127.4907
충청북도 진천군 덕산읍 신척리 694-41,"여행,명소,호수,연못,저수지",,1544052531,신척저수지,11,36.9177024,127.493151
충청북도 진천군 덕산읍 두촌리 2447,"여행,명소,근린공원",,1135669111,두레봉공원,17,36.9075523,127.5365419
충청북도 증평군 증평읍 죽리 319-3,"여행,명소,관람,체험",,1589907867,휴양마을숙박및찜질체험관,19,36.7518226,127.6136994
충청북도 증평군 증평읍 죽리 264-1,"여행,명소,체험마을",,1697208888,삼보산골 소시지체험마을,18,36.751529,127.6109292
충청북도 증평군 증평읍 율리 산61-30,"휴양림,산림욕장,부속시설",,1524830908,좌구산자연휴양림명상의집,10,36.7090518,127.6505333
충청북도 증평군 증평읍 율리 산61-1,"자연명소,휴양림,산림욕장","휴양림,천문대,저수지,호젓한,등산",13141230,좌구산자연휴양림,1,36.705838,127.649508
충청북도 증평군 증평읍 율리 산61-1,"여행,명소,천문대","천문대,휴양림,트래킹,재미있는,힐링",34761918,좌구산자연휴양림좌구산천문대,7,36.703683,127.6530599
충청북도 증평군 증평읍 율리 809,"여행,명소,근린공원",,34827798,별천지공원,3,36.716074,127.6359467
충청북도 증평군 증평읍 율리 793,"휴양림,산림욕장,부속시설",,38624404,좌구산자연휴양림좌구산줄타기매표소,20,36.7130342,127.6476951
충청북도 증평군 증평읍 율리 680,"여행,명소,호수,연못,저수지",,1916067387,삼기저수지,5,36.7176763,127.6250875
충청북도 증평군 증평읍 율리 308-4,"레저,테마,눈썰매장",,1434516368,좌구산자연휴양림사계절썰매장,15,36.7117024,127.6519237
충청북도 증평군 증평읍 율리,"도시,테마공원,부속시설","캠핑,휴양림,천문대,힐링,공원",36893882,좌구산캠핑공원캠핑장,8,36.7140814,127.6501072
충청북도 증평군 증평읍 율리,"여행,명소,근린공원",,1069123670,좌구산캠핑공원,11,36.7132397,127.6492636
충청북도 증평군 증평읍 율리,"휴양림,산림욕장,부속시설",,33102564,좌구산자연휴양림별무리하우스,13,36.7047998,127.6514763
충청북도 증평군 증평읍 율리,"여행,명소,거리,골목",,20437556,소망이있는비나리길,17,36.708621,127.63062
충청북도 증평군 증평읍 송산리 667,"여행,명소,근린공원",,17829373,보강천미루나무숲,2,36.787596,127.5778047
충청북도 증평군 증평읍 송산리,"도시,테마공원,부속시설",,17829378,보강천미루나무숲운동장,16,36.7866349,127.5758269
충청북도 증평군 증평읍 덕상리,"도시,테마공원,부속시설",,37581784,증평자전거공원어린이자전거교통안전교육장,12,36.7676299,127.6047469
충청북도 증평군 증평읍 남하리 91,"여행,명소,박물관","박물관,천문대,눈썰매장,체험관,얼음썰매장",17753485,증평민속체험박물관,6,36.7640909,127.59597
충청북도 증평군 증평읍 남하리 1017-36,"여행,명소,근린공원",,1840043596,증평자전거공원,4,36.7671967,127.604477
충청북도 증평군 증평읍 남차리,"여행,명소,체험마을",,1487054477,삼기조아유농촌체험휴양마을,14,36.7237715,127.6215299
충청북도 증평군 도안면 연촌리 산53,"여행,명소,관람,체험",,1256678968,에듀팜특구관광단지,9,36.8463402,127.5804747
충청북도 제천시 한수면 송계리 산1-1,"여행,명소,성곽명","계곡,성곽,유적지,산행,암벽",20111663,덕주산성,19,36.86115,128.0990053
충청북도 제천시 한수면 송계리,"여행,명소,계곡","계곡,국립공원,캠핑,깨끗한,등산",13491421,송계계곡,9,36.899232,128.0756374
충청북도 제천시 청풍면 학현리 산18-93,"여행,명소,숲,숲길",,1475246466,국립제천치유의숲,12,37.0127837,128.2447691
충청북도 제천시 청풍면 읍리 51,"유람선,관광선","유람선,모노레일,경치,웅장한,호수",32284410,충주호관광선 청풍호유람선,18,37.008064,128.1726181
충청북도 제천시 청풍면 물태리 산6-29,"레저,테마,케이블카",,1483443156,청풍호반케이블카 물태리역,3,37.0013644,128.1667726
충청북도 제천시 청풍면 물태리 산6-29,"여행,명소,체험,홍보관",,1181288827,시네마360,20,37.0013644,128.1667726
충청북도 제천시 청풍면 물태리 산6-20,"여행,명소,관람,체험","호수,유람선,모노레일,평화로운,단풍구경",11784036,청풍문화재단지,6,37.0046325,128.1710458
충청북도 제천시 청풍면 물태리 98-2,"레저,테마,케이블카",,1892270540,청풍호반케이블카,14,37.0012645,128.1667809
충청북도 제천시 청풍면 도곡리 99,모노레일,"모노레일,빨간오뎅,패러글라이딩,재미있는,등산",20536115,청풍호 관광 모노레일,4,37.0031621,128.1340246
충청북도 제천시 청풍면 교리 147,"스포츠,오락,번지점프","번지점프,모노레일,분수쇼,깨끗한,레포츠",11523394,청풍랜드,7,37.0127697,128.1790452
충청북도 제천시 수산면 하천리,"여행,명소,계곡","계곡,캠핑,산행,깨끗한,국립공원",13491434,능강계곡,13,36.9858686,128.1969718
충청북도 제천시 수산면 상천리,"여행,명소,산,고개","등산,국립공원,단풍,편안한,산행",13491354,금수산,8,36.9847205,128.2569047
충청북도 제천시 백운면 평동리 산71,"자연명소,휴양림,산림욕장","휴양림,캠핑,계곡,깨끗한,등산",11491016,박달재자연휴양림,17,37.151301,128.049206
충청북도 제천시 백운면 평동리 707,"여행,명소,온천,스파","실내워터파크,야외수영장,실내수영장,프라이빗,힐링",31505829,포레스트 리솜 해브나인 힐링스파,5,37.1577965,128.0463833
충청북도 제천시 백운면 덕동리,"여행,명소,계곡","계곡,캠핑,닭백숙,깨끗한,힐링",13491258,덕동계곡,11,37.2103263,127.9657125
충청북도 제천시 모산동 241,"여행,명소,호수,연못,저수지","오리배,저수지,빨간오뎅,조그마한,야경투어",13400760,의림지,1,37.1731845,128.2099624
충청북도 제천시 모산동 233-4,"여행,명소,테마파크","놀이동산,공원,회전목마,나들이,유원지",17621475,의림지파크랜드,15,37.1750946,128.2085403
충청북도 제천시 덕산면 수산리 693-1,"여행,명소,산,고개","국립공원,등산,단풍구경,깨끗한,계곡",11491497,월악산,10,36.8860993,128.1058527
충청북도 제천시 금성면 성내리 산46-1,"여행,명소,체험여행","레포츠,짚라인,클라이밍,힐링,번지점프",38248782,제천산악체험장,16,37.0284043,128.1879173
충청북도 제천시 교동 86,"여행,명소,문화,유적","벽화마을,사진찍기,유적,재미있는,공방",13064668,제천향교,2,37.141707,128.218038
충청북도 음성군 음성읍 읍내리,"여행,명소,도시,테마공원","공원,공연,야시장,재미있는,가을축제",19588957,설성공원,7,36.932771,127.691246
충청북도 음성군 음성읍 용산리 산32-1,"자연명소,휴양림,산림욕장","산림욕장,계곡,물놀이장,깨끗한,힐링",13465654,봉학골산림욕장,1,36.9698513,127.686575
충청북도 음성군 원남면 하당리 565-3,"여행,명소,식물원,수목원",,1532545104,큰산자생식물원,18,36.9098555,127.6596418
충청북도 음성군 원남면 조촌리 961,"여행,명소,테마공원",,17844042,원남농촌테마공원,8,36.8700342,127.6026637
충청북도 음성군 원남면 조촌리,"여행,명소,체험여행",,1112022663,음성군품바재생예술체험촌,12,36.8723998,127.6078356
충청북도 음성군 원남면 상당리 602-2,"여행,명소,체험마을","공원,산책로,등산,아담한,연꽃",20061714,반기문생가,10,36.8922637,127.6646516
충청북도 음성군 원남면 상당리 600-1,"여행,명소,기념관,생가","산책,잔디밭,박물관,아담한,경치",19389325,반기문기념관,15,36.8918429,127.6646055
충청북도 음성군 소이면 비산리,"여행,명소,문화재",,20103227,마애여래입상,16,36.9539417,127.731016
충청북도 음성군 생극면 차곡리 산47-1,"자연명소,휴양림,산림욕장","휴양림,등산,캠핑,편안한,계곡",12172204,수레의산자연휴양림,4,37.0380891,127.6526011
충청북도 음성군 생극면 병암리 773,"여행,명소,근린공원",,17847011,응천공원,9,37.0320931,127.6037934
충청북도 음성군 생극면 관성리 9-1,"여행,명소,테마공원","공원,테마파크,산책,웅장한,휴식",11603055,큰바위얼굴 테마파크,3,37.0323242,127.576698
충청북도 음성군 삼성면 양덕리 393,"여행,명소,호수,연못,저수지",,1771063470,양덕저수지,20,37.026325,127.486887
충청북도 음성군 대소면 태생리 390,"지역명소,도시,테마공원",,92689813,대소생활체육공원,17,36.9750271,127.4871722
충청북도 음성군 대소면 대풍리 37,"여행,명소,박물관","박물관,체험학습,유물,재미있는,서커스",11785227,한독의약박물관,5,36.9705555,127.4651589
충청북도 음성군 대소면 대풍리 37,"여행,명소,지역명소",,1236836584,음성 흥미진진한 팩토리 투어센터,13,36.9714928,127.4649661
충청북도 음성군 금왕읍 육령리 461-1,"여행,명소,호수,연못,저수지",,17842370,금석저수지,14,36.9912517,127.6138525
충청북도 음성군 금왕읍 백야리 산13,"자연명소,휴양림,산림욕장","휴양림,오토캠핑,물놀이장,편안한,휴식",20237849,백야자연휴양림,2,36.9571957,127.6099605
충청북도 음성군 금왕읍 백야리 160-1,"여행,명소,관람,체험",,1835454234,백야자연휴양림백야목재문화체험장,19,36.9554016,127.6067834
충청북도 음성군 감곡면 오향리 97,"여행,명소,박물관","박물관,유적,잔디밭,조그마한,식물원",11620706,철박물관,11,37.0909233,127.649522
충청북도 음성군 감곡면 단평리 89-7,"여행,명소,관광농원,팜스테이",,1108193242,자연목장,6,37.1423535,127.6535737
충청북도 옥천군 청성면 산계리 1115-39,"여행,명소,자연명소",,1027675665,상춘정,12,36.3196692,127.7625249
충청북도 옥천군 청산면 지전리,"여행,명소,먹자거리",,72189376,도리뱅뱅생선국수음식거리,16,36.3457419,127.7923509
충청북도 옥천군 이원면 이원리,"여행,명소,자연공원",,36230734,옥천묘목공원,18,36.2477601,127.6309994
충청북도 옥천군 옥천읍 하계리 39,"여행,명소,기념관,생가","호수,라이딩,공원,소박한,신선한",11837652,정지용문학관,5,36.3149531,127.5819532
충청북도 옥천군 옥천읍 하계리 39,"여행,명소,기념관,생가","벽화마을,호수,공원,소박한,유물",19861447,정지용생가,9,36.3149379,127.5816096
충청북도 옥천군 옥천읍 하계리 1-1,"여행,명소,관람,체험",,1612980689,옥천전통문화체험관,11,36.3163825,127.5855181
충청북도 옥천군 옥천읍 죽향리,"여행,명소,테마공원",,33011749,친수테마공원,6,36.316964,127.58184
충청북도 옥천군 옥천읍 수북리,"여행,명소,근린공원",,20441478,옥천선사공원,13,36.3157618,127.6110759
충청북도 옥천군 옥천읍 삼청리 산51-4,"여행,명소,일출명소",,17819222,용암사일출,20,36.2593225,127.5637355
충청북도 옥천군 옥천읍 삼양리,"여행,명소,근린공원",,20440381,향수공원,15,36.3079507,127.5727423
충청북도 옥천군 옥천읍 매화리 236-5,"여행,명소,테마공원","공원,연꽃",13576344,농심테마공원,8,36.2993611,127.5961143
충청북도 옥천군 옥천읍 교동리 313,"여행,명소,기념관,생가","연꽃,썰매,연밭,소박하고,전통적인",17818938,육영수생가지,7,36.3181537,127.5875286
충청북도 옥천군 안내면 장계리 산7-1,"여행,명소,관람,체험","산책길,유원지,드라이브,재미있는,산책로",13299768,장계관광지,4,36.3773309,127.6367521
충청북도 옥천군 안남면 화학리 700-1,"자연명소,휴양림,산림욕장",,1891418098,화인산림욕장,3,36.3823793,127.6683124
충청북도 옥천군 동이면 우산리 1115-20,"여행,명소,유원지","유원지,오리배,매운탕,경치,수상레저",19737312,금강유원지,10,36.277851,127.6749579
충청북도 옥천군 군서면 금산리 산15-1,"자연명소,휴양림,산림욕장","휴양림,계곡,캠핑,깨끗한,등산",11491511,장령산자연휴양림,1,36.2453405,127.5555245
충청북도 옥천군 군서면 금산리,"여행,명소,산,고개",,13491586,장령산,19,36.242574,127.5660332
충청북도 옥천군 군북면 추소리 263-3,"여행,명소,자연명소","둘레길,호수,전망대,오붓한,경치",34581450,부소담악,2,36.3522711,127.5637377
충청북도 옥천군 군북면 자모리,"여행,명소,문화재",,17822808,독수리봉보루,17,36.3060894,127.4993356
충청북도 옥천군 군북면 이백리,"여행,명소,문화재","유적지,경치",20104065,옥천이지당,14,36.3295484,127.555811
충청북도 영동군 황간면 원촌리 261,"여행,명소,관람,체험",,422696222,월류봉,11,36.2336929,127.8910499
충청북도 영동군 황간면 우천리 158-2,"여행,명소,관광농원,팜스테이","농장,피자,임실치즈,웰빙,탕수육",17744090,추풍령사슴관광농원,15,36.2356365,127.8729898
충청북도 영동군 황간면 노근리 683-2,"여행,명소,테마공원","공원,사격,코스모스길,평화로운,나들이",21016926,노근리평화공원,5,36.2129043,127.8815482
충청북도 영동군 황간면 노근리,"도시,테마공원,부속시설",,17825845,노근리평화공원평화기념관,17,36.2135423,127.8811234
충청북도 영동군 학산면 지내리 334-2,"여행,명소,체험마을","블루베리,농장,다슬기,깨끗한,힐링",13193829,영동금강모치마을,13,36.1117855,127.6475045
충청북도 영동군 추풍령면 추풍령리,"여행,명소,기념물",,17826056,추풍령역급수탑,19,36.2125456,127.9956983
충청북도 영동군 용화면 조동리 산4-129,"자연명소,휴양림,산림욕장","휴양림,계곡,캠핑,깨끗한,등산",11491015,민주지산자연휴양림,6,36.0542479,127.827745
충청북도 영동군 용화면,"여행,명소,산,고개","등산,계곡,산행,웅장한,폭포",13491760,민주지산,7,36.0398096,127.8492505
충청북도 영동군 용산면 율리,"여행,명소,문화재",,17824900,송담재,12,36.2393013,127.8152374
충청북도 영동군 영동읍 매천리 산46,"여행,명소,관람,체험",,1156045172,영동와인터널,3,36.1613847,127.7843179
충청북도 영동군 영동읍 매천리 39-2,"여행,명소,도시,테마공원",,1173848226,과일나라테마공원,8,36.1610647,127.7917534
충청북도 영동군 영동읍 매천리 378-7,"여행,명소,근린공원",,1703614573,용두공원,16,36.1680647,127.7855972
충청북도 영동군 영동읍 계산리 78,"여행,명소,과학관",,19856666,영동중학교 과학관,9,36.1701087,127.787459
충청북도 영동군 양산면 송호리 280,"여행,명소,지역명소","오토캠핑,단풍길,물놀이장,깨끗한,체험관",13298947,송호국민관광지,4,36.1308634,127.6770941
충청북도 영동군 양산면 봉곡리 756-1,"여행,명소,자연명소",,1656307764,강선대,9,36.130998,127.682969
충청북도 영동군 양산면 누교리,"여행,명소,기념물",,17828200,영동영국사의은행나무,18,36.1582907,127.6104821
충청북도 영동군 심천면 고당리 산75-1,"여행,명소,폭포","폭포,계곡,캠핑,웅장한,드라이브",13491086,옥계폭포,2,36.2127929,127.6721375
